"continente"	 "subcontinente"	 "ISO3"	 "Topic03"	 "Topic04"	 "Topic06"	 "Topic07"	 "Topic08"	 "Topic09"	 "Topic10"	 "Topic11"	 "Topic12"	 "Topic16"	 "Topic17"	 "Topic18"	 "Topic19"	 "Topic21"	 "Topic22"	 "Topic23"	 "Topic30"	 "Topic32"	 "Topic33"	 "Topic34"	 "Topic36"	 "Topic37"	 "Topic38"	 "Topic41"	 "Topic43"	 "Topic52"	 "Topic54"	 "Topic55"	 "Topic57"	 "Topic58"	 "Topic59"	 "Topic60"	 "Topic62"	 "Topic63"	 "Topic73"	 "Topic74"	 "Topic78"	 "Topic80"	 "Topic81"	 "Topic87"	 "Topic90"	 "Topic91"	 "Topic92"	 "Topic94"	 "Topic95"	 "Topic96"	 "Topic97"	 "Topic99"
"Africa"	 "Africa Oriental"	 "KEN"	 -0,0765790594610813	 1,72282737563178	 0,378773799416189	 0,398231393525305	 0,0426077804979431	 -0,00883926716220328	 -0,190016317006743	 -0,124111619154649	 0,0236304433055583	 0,480874633337251	 -0,519285867461839	 0,153931285689771	 -0,0767254812560541	 -0,713919862651397	 -0,436090800783354	 0,163371983256764	 0,351499430068465	 0,93574558388027	 0,942286915489953	 0,0987611611736426	 0,733979690547521	 -0,867801248997122	 0,997674428107937	 -0,503972236131765	 -0,311266705852144	 -1,05959225821571	 -0,225420907566025	 -1,14257318183606	 -0,413895152660577	 3,40911994425092	 0,0911801007157982	 0,928217790875645	 2,50697707621767	 -0,563709572401128	 -0,676178103461756	 0,484786255374325	 0,274874119833897	 -0,802550195965927	 0,0231230969781538	 -0,877499473199499	 -0,999370801088276	 -0,171750865043268	 0,672956749018734	 0,0671434764263745	 -0,00810561064616157	 -1,04518114188649	 -0,522564275689788	 -0,589517615617705
"Africa"	 "Africa Oriental"	 "TZA"	 -0,24230002530474	 -1,0453514135109	 0,00710642136185048	 -0,736800735529872	 -0,541230963855198	 -0,972529132547829	 -0,481787270014125	 0,629428165343614	 -0,3407043959643	 2,31779375624453	 0,178143038861807	 0,366865501393291	 -0,405555390909442	 -0,81702927039722	 -1,23147110819006	 -0,264888461871663	 0,146979447854511	 -0,908163998844688	 1,09607093713052	 -0,325116127002771	 -0,12009494281431	 0,0500164426319396	 -0,863409389430684	 -0,341993598122859	 -0,0611486449508881	 -0,657644681736628	 1,05855976730638	 -0,338466297432728	 -0,52969848400661	 2,65170218951498	 -0,389515132995167	 -0,204103611831655	 1,77796457448234	 -0,830832711875618	 -0,857004101313169	 0,980968837144625	 -0,0976373619267781	 -0,258616460008994	 -0,161715271112453	 1,86188124026601	 -0,0777955606486247	 0,129780492468889	 0,41360220328243	 -0,922659475351105	 0,3080792180329	 0,170512621628149	 -0,456585212784228	 -0,351257197558018
"Africa"	 "Africa Oriental"	 "UGA"	 -0,0197156052920954	 -0,101283257601494	 1,79759181903865	 1,15501230392782	 -1,12057719394252	 2,30173635108759	 -0,0761862372486538	 0,710971390763191	 0,519565999340873	 1,15436979227605	 -0,299750156063649	 -0,269520993327949	 -0,0153334510285243	 -0,487151413623022	 -0,365533684757451	 -0,0465193603628676	 1,74368034723923	 -0,00938091347432196	 0,549068301215635	 0,441005014529356	 1,08384829544758	 -0,730796244399787	 -0,482912764145606	 -0,471227876266848	 -0,525443268356206	 -0,0929265198951357	 1,1380671481444	 -1,07387021641603	 -0,333212446676751	 2,02331277699759	 0,823223197278111	 0,732589310797603	 1,64305295432831	 1,15681514777746	 -1,26543643926028	 0,783789185384628	 -0,864660802675456	 -0,457557433909389	 -0,226059603407393	 1,32888805339493	 -0,816175657225529	 -0,506920932281112	 0,142443084448863	 -0,580055578443226	 -0,304299764066704	 -0,811041173280987	 -0,720081792143037	 -0,859430673211283
"Africa"	 "Africa Oriental"	 "ZWE"	 0,245236592639613	 0,905509697494443	 0,380616901239203	 0,0299460931561297	 -0,267930270947912	 -1,15882958573436	 -0,239946217367761	 0,492802320734506	 0,216238242828873	 0,122822750824042	 -0,0243041257816612	 -0,198580145063026	 0,669458533200614	 0,558022816258491	 0,646015557091048	 1,96322717178052	 0,140573550779819	 -0,290995640157013	 1,18572336735456	 0,426559065378164	 -0,910864463122367	 -1,1362418677699	 -0,152426265161783	 0,310573879982674	 -0,348500792377626	 -0,468075585327796	 1,08276678122887	 -1,1321119192701	 -0,151778691276402	 2,77995896153631	 0,0165101484317929	 -0,10112361440742	 -0,387708360586697	 -0,868879955559697	 -0,235761762763075	 -0,377040188415453	 -0,649108637402637	 1,56461905373698	 -0,334350340463266	 -1,47186662768936	 -1,44482984350415	 -0,633477295705016	 -0,829473175788894	 -0,425032456207311	 -0,12308981304924	 0,347631284759652	 0,20103493134724	 0,933845645202305
"America"	 "America Central"	 "CRI"	 -0,824754123965814	 -1,44861793694342	 -0,697932774646422	 -1,34632840171306	 0,553492961908866	 2,09277868113194	 -0,314256408654474	 -0,00829073362664759	 0,0511310923082618	 1,61478453022928	 1,76622259236157	 -0,0217548128779313	 -1,06978305128786	 -1,70841478006066	 -0,466853021659383	 0,255184408021217	 0,55248959030641	 2,53722082924201	 -0,860194214977291	 4,37171456949035	 -1,63786224792171	 3,77481560964395	 -1,25876916414096	 1,87512181475974	 -0,0397888438741303	 -1,40005235465362	 -0,185113875198791	 1,09822925979248	 0,212336176592672	 0,997430526794769	 -0,907992577619179	 -1,44808916162959	 0,502265394142127	 -0,216733098929785	 0,621251491819455	 -0,207927372335865	 -1,72471967488436	 -1,01459216083049	 -0,102672034375903	 3,21636111727351	 -0,976726791670297	 0,450664499637325	 0,181461620443809	 -0,463010900193473	 1,30977090742119	 -1,78384891984808	 -0,761073897638678	 0,050052232921561
"America"	 "America Central"	 "MEX"	 -0,150506420140113	 -0,38232562601908	 -0,206627694965599	 -0,269521939084231	 -0,615540217572552	 -0,14882481884692	 -0,550329719349528	 -0,0482899444223142	 -0,269837597592697	 -0,0869826306765829	 -0,149793889705469	 0,173822978088015	 0,423336349301831	 0,0317924778027803	 -0,34896839483591	 -0,0598994391637026	 0,076223931345297	 0,182130973316542	 -0,75717226551767	 -0,166255908791708	 -0,280843696803518	 0,161926993982428	 0,310010631569029	 -0,343867336976846	 -0,44100324530644	 -0,155067107487307	 3,04125262391905	 -0,0784679829543258	 0,793315214898357	 -0,284241992689385	 0,346191966606178	 0,344151786531343	 0,122084015792268	 0,0725239825812238	 0,0721307296611218	 -0,149835467141823	 -0,602534820327916	 0,376794150595285	 -0,122882067234509	 -0,528133249412152	 -0,17980824839741	 -0,464609350276655	 -0,427423245333129	 0,436176052344811	 0,462768107430876	 -0,0832498077924484	 0,219202832058796	 0,0903323616314073
"America"	 "America del Norte"	 "CAN"	 -0,439035071914727	 -0,0261984736612686	 0,135724853504388	 0,319508947477864	 -0,21671066703937	 0,202225644947039	 -0,442284355694803	 -0,253717556025213	 -0,413096949156779	 0,967625462513015	 -0,279393222121277	 0,477346949811285	 0,682212565239404	 1,13045339926583	 -0,447812170362309	 -0,0935583052942928	 0,276188489098749	 0,641396643738132	 -0,159462603438572	 -0,334596749590784	 0,11160663839283	 0,0974925019826099	 0,0397618394430577	 -0,491196875679178	 -0,617022451240474	 -0,078211568986096	 -0,338534886630535	 1,55097481712404	 -0,180919319808279	 -0,0683081853221304	 -0,135627311733043	 0,418088334762084	 0,508662464346202	 -0,663583239610939	 0,0336345820289702	 -0,224838290450564	 0,0319335179808409	 -0,191437516966363	 0,392360558102429	 0,12256575030055	 0,0971370636109361	 0,368623984786878	 -0,254676953438961	 0,211188361345661	 0,13840292980765	 1,10464208474078	 0,331613428893349	 0,334278607946156
"America"	 "America del Norte"	 "USA"	 -0,0593043849666064	 0,124610785085533	 0,255470885550555	 0,773622179895375	 -0,408242095408805	 0,510053648550035	 -0,38098961338685	 0,00199062673134472	 -0,201840946278317	 0,285381673774115	 0,281224735459332	 0,725726171468991	 1,42684978628198	 0,320499199693306	 0,01845543948346	 -0,0779674683712822	 0,321686680266048	 1,30895291796456	 -0,209906419128253	 -0,314758721092639	 0,840209611366722	 -0,0762124473387265	 -0,228901096168736	 -0,451490655036251	 -0,678626803660468	 -0,0858476718015099	 -0,578839308176922	 1,113922588455	 -0,362327427996031	 -0,0957513529745839	 0,296133045529063	 0,242717564573815	 0,425850361458303	 -0,344137125681688	 0,149454552362824	 -0,23880944590328	 -0,342736668169475	 -0,332525812858784	 0,207507868279107	 0,544057803407161	 0,116163920057165	 -0,202993104037522	 0,352386098095345	 0,664889450965827	 -0,146449607158666	 0,409200168313627	 0,308907112864681	 0,086479294984993
"America"	 "America del Sur"	 "ARG"	 -0,571532469368543	 -0,700295536069504	 -0,0141444266373322	 0,24758823944127	 -0,905889087706083	 -0,491421023449273	 -0,592424572110628	 -0,398627234991787	 -1,19043459413479	 -0,46234858935829	 -1,09136548780509	 -0,348086277717198	 -0,652982145715502	 1,47022875564657	 -0,167654639973467	 0,230510060419297	 -0,885703932278026	 -0,942382747092628	 -0,477038203328316	 -0,248855836565351	 2,12356107343141	 -0,185175673532256	 0,221988252941629	 -0,624001378185873	 -0,562175283251364	 -0,101732041930285	 0,367787245632666	 0,443050998161503	 2,24805085035344	 -0,82788504881693	 -0,730003654911496	 -0,0303956962775157	 0,360751425741932	 -0,741411466460814	 -0,597515520780993	 -0,176346533516609	 -0,109862656256051	 0,0919809664589485	 -0,0415147175515984	 0,153583096587795	 -0,542318114098883	 -0,644019241813572	 -0,899799074657256	 -0,0190728568834014	 1,13791526684344	 1,99183998922104	 -0,855137907833988	 1,30223884281461
"America"	 "America del Sur"	 "BRA"	 -0,339124479276675	 0,191703411473838	 -0,327750195693974	 -0,183566557687215	 -0,453180214296573	 -0,500746153045977	 -0,23805142511967	 -0,223767251398496	 -0,381005777857759	 0,222403046462636	 -0,5324072055633	 -0,0339408136996559	 -0,555076851486416	 1,49082062652075	 -0,547320944674061	 -0,30749195340132	 0,289265842141089	 -0,159611005260564	 -0,636656022753585	 -0,354574837295987	 -0,421462910937189	 0,0719230850979211	 0,40641609387523	 -0,685597060657204	 -0,560055807660723	 -0,371495713637104	 -0,710297286771438	 0,545080983287574	 -0,317442869541258	 -0,313128291511664	 0,15335440113769	 0,166618485062571	 -0,0407898706091597	 -0,575604457817488	 -0,109771139832899	 -0,487555380866051	 0,328219222514607	 0,716933084950317	 -0,120829971590404	 0,0480995197476024	 0,104007681316927	 -0,530627733424981	 -0,627107448231791	 -0,113078659008857	 0,414038137505521	 1,7338379987887	 -0,212688203399768	 1,26946101001831
